record_id,visit_location,audit_location,true_water_source_score
27027,KiRu27091,KiRu27091,3
25624,SoIl32343,SoIl32343,6
49033,AkRu03973,AkRu03973,3
42900,AkRu06469,AkRu06469,3
33923,AkRu02879,AkRu02879,3
17974,HaSe21180,HaSe21180,1
51500,AkRu04129,AkRu04129,3
22872,AkRu03049,AkRu03049,3
22979,AkRu03049,AkRu03049,3
22995,AkRu03049,AkRu03049,3
23091,AkRu03049,AkRu03049,3
23106,AkRu03049,AkRu03049,3
23181,AkRu03049,AkRu03049,3
23267,AkRu03049,AkRu03049,3
23292,AkRu03049,AkRu03049,3
17023,KiRu26019,KiRu26019,2
8587,AkRu05567,AkRu05567,2
32140,AmRu13392,AmRu13392,9
24109,KiRu29277,KiRu29277,6
25905,KiHa22725,KiHa22725,1
54228,AkRu07750,AkRu07750,3
32744,HaRu18221,HaRu18221,2
49123,AkRu03866,AkRu03866,3
32466,AmAm09904,AmAm09904,9
39185,AkRu05381,AkRu05381,6
42077,SoRu36309,SoRu36309,0
43248,SoIl32516,SoIl32516,2
30475,SoRu38501,SoRu38501,7
37696,KiMr24550,KiMr24550,9
46016,KiRu25794,KiRu25794,3
11978,KiRu29013,KiRu29013,2
40645,SoRu34827,SoRu34827,0
5817,KiAm22034,KiAm22034,9
23813,AmRu13070,AmRu13070,3
34,AkRu05973,AkRu05973,3
37498,AkRu08930,AkRu08930,2
46842,AkRu05986,AkRu05986,3
22416,SoRu38405,SoRu38405,0
37012,KiRu25582,KiRu25582,3
56452,KiMr24938,KiMr24938,3
26610,KiRu27187,KiRu27187,2
49777,KiRu29008,KiRu29008,2
21258,AkRu06851,AkRu06851,3
21298,AkRu06851,AkRu06851,3
21324,AkRu06851,AkRu06851,3
21373,AkRu06851,AkRu06851,3
21437,AkRu06851,AkRu06851,3
21511,AkRu06851,AkRu06851,3
21593,AkRu06851,AkRu06851,3
21734,AkRu06851,AkRu06851,3
15377,AmRu14096,AmRu14096,9
56898,SoKo33333,SoKo33333,2
5323,HaDe16498,HaDe16498,1
52854,AmRu15671,AmRu15671,0
7009,AkRu02917,AkRu02917,7
57517,AkRu08658,AkRu08658,0
52912,KiHa23098,KiHa23098,9
21262,KiRu27709,KiRu27709,2
56705,SoKo33173,SoKo33173,3
15857,KiRu29070,KiRu29070,1
42776,KiRu26448,KiRu26448,3
42817,KiRu26448,KiRu26448,3
42963,KiRu26448,KiRu26448,3
42997,KiRu26448,KiRu26448,3
43078,KiRu26448,KiRu26448,3
43090,KiRu26448,KiRu26448,3
43144,KiRu26448,KiRu26448,3
43196,KiRu26448,KiRu26448,3
2355,AkRu02702,AkRu02702,4
32963,AmBe11096,AmBe11096,9
16439,AmAm09974,AmAm09974,9
13759,AmAb09303,AmAb09303,0
57922,AmRu13533,AmRu13533,2
2632,HaRu17490,HaRu17490,6
55794,KiRu26688,KiRu26688,2
41480,AkKi01435,AkKi01435,1
29146,HaRu17778,HaRu17778,0
56912,KiIs23983,KiIs23983,1
28621,AkRu02837,AkRu02837,2
10051,SoRu34768,SoRu34768,0
15456,AkRu05737,AkRu05737,2
3116,SoIl32575,SoIl32575,1
41114,SoIl32905,SoIl32905,9
13896,AkRu04984,AkRu04984,2
15203,HaZa21724,HaZa21724,3
5159,KiRu30412,KiRu30412,9
45446,HaRu17357,HaRu17357,9
38287,AkRu04085,AkRu04085,0
32836,AkRu05064,AkRu05064,0
12862,KiRu29350,KiRu29350,3
55066,SoCh32134,SoCh32134,9
33597,SoRu36758,SoRu36758,6
19229,SoRu37498,SoRu37498,3
14096,AmAs10873,AmAs10873,2
5276,AkLu02515,AkLu02515,3
26183,SoMa34366,SoMa34366,9
56724,AkHa00168,AkHa00168,9
25547,KiZu31241,KiZu31241,3
25659,KiZu31241,KiZu31241,3
25671,KiZu31241,KiZu31241,3
25791,KiZu31241,KiZu31241,3
25846,KiZu31241,KiZu31241,3
25874,KiZu31241,KiZu31241,3
25879,KiZu31241,KiZu31241,3
26017,KiZu31241,KiZu31241,3
1795,AkRu07740,AkRu07740,2
54217,HaRu17286,HaRu17286,2
37490,AmAs10647,AmAs10647,7
57194,AkRu04500,AkRu04500,1
59292,SoMa34599,SoMa34599,0
57128,AkRu07105,AkRu07105,2
24824,AkKi01263,AkKi01263,2
41818,SoBa31813,SoBa31813,3
29336,AmRu12815,AmRu12815,2
38834,AmRu15123,AmRu15123,9
23817,KiHa23019,KiHa23019,1
10831,SoRu36901,SoRu36901,5
10990,SoRu36901,SoRu36901,5
11055,SoRu36901,SoRu36901,5
11146,SoRu36901,SoRu36901,5
11150,SoRu36901,SoRu36901,5
11183,SoRu36901,SoRu36901,5
11204,SoRu36901,SoRu36901,5
11281,SoRu36901,SoRu36901,5
16410,AkRu04935,AkRu04935,3
16459,AkRu04935,AkRu04935,3
16513,AkRu04935,AkRu04935,3
16593,AkRu04935,AkRu04935,3
16680,AkRu04935,AkRu04935,3
16766,AkRu04935,AkRu04935,3
16792,AkRu04935,AkRu04935,3
16857,AkRu04935,AkRu04935,3
25725,HaRu19244,HaRu19244,2
49077,KiRu26810,KiRu26810,3
49170,KiRu26810,KiRu26810,3
49250,KiRu26810,KiRu26810,3
49333,KiRu26810,KiRu26810,3
49354,KiRu26810,KiRu26810,3
49382,KiRu26810,KiRu26810,3
49446,KiRu26810,KiRu26810,3
49481,KiRu26810,KiRu26810,3
11340,KiRu26021,KiRu26021,1
36539,SoRu39268,SoRu39268,9
57200,HaRu20314,HaRu20314,0
27142,HaRu20313,HaRu20313,5
27200,HaRu20313,HaRu20313,5
27212,HaRu20313,HaRu20313,5
27301,HaRu20313,HaRu20313,5
27374,HaRu20313,HaRu20313,5
27459,HaRu20313,HaRu20313,5
27552,HaRu20313,HaRu20313,5
27558,HaRu20313,HaRu20313,5
55127,AkRu06089,AkRu06089,2
633,SoRu37335,SoRu37335,2
36397,KiRu27373,KiRu27373,2
38805,SoBa31528,SoBa31528,3
51917,HaRu18118,HaRu18118,9
47128,AkLu01669,AkLu01669,2
31599,HaRu18412,HaRu18412,2
56856,AmAm09510,AmAm09510,9
34827,AkRu07097,AkRu07097,2
298,AmAm09372,AmAm09372,9
8440,SoIl32874,SoIl32874,3
16129,HaRu19673,HaRu19673,6
42678,KiRu28996,KiRu28996,7
41463,SoRu36863,SoRu36863,0
35190,SoRu39448,SoRu39448,1
14459,SoRu36213,SoRu36213,0
49181,SoRu36690,SoRu36690,9
37358,AkRu06613,AkRu06613,2
10850,KiRu25841,KiRu25841,1
59265,AkRu06609,AkRu06609,3
34005,AkRu07303,AkRu07303,0
10094,AmRu13360,AmRu13360,9
22192,AkHa00401,AkHa00401,1
34478,HaRu19396,HaRu19396,1
42882,KiRu28031,KiRu28031,0
7252,SoRu36708,SoRu36708,3
7271,SoRu36708,SoRu36708,3
7303,SoRu36708,SoRu36708,3
7373,SoRu36708,SoRu36708,3
7424,SoRu36708,SoRu36708,3
7495,SoRu36708,SoRu36708,3
7594,SoRu36708,SoRu36708,3
7679,SoRu36708,SoRu36708,3
6007,AkRu06402,AkRu06402,0
45848,AkRu05968,AkRu05968,1
37486,AkRu04504,AkRu04504,7
46280,AmRu13823,AmRu13823,9
21902,SoCh32233,SoCh32233,0
37357,AkRu04508,AkRu04508,1
3463,KiZu30714,KiZu30714,3
53500,SoRu37892,SoRu37892,0
1188,AkRu04522,AkRu04522,5
1287,AkRu04522,AkRu04522,5
1370,AkRu04522,AkRu04522,5
1398,AkRu04522,AkRu04522,5
1471,AkRu04522,AkRu04522,5
1552,AkRu04522,AkRu04522,5
1661,AkRu04522,AkRu04522,5
1694,AkRu04522,AkRu04522,5
25918,AkRu03221,AkRu03221,1
3315,KiRu29454,KiRu29454,3
3374,KiRu29454,KiRu29454,3
3415,KiRu29454,KiRu29454,3
3502,KiRu29454,KiRu29454,3
3686,KiRu29454,KiRu29454,3
3709,KiRu29454,KiRu29454,3
3732,KiRu29454,KiRu29454,3
3755,KiRu29454,KiRu29454,3
9829,AmAs10708,AmAs10708,9
27964,SoBa31719,SoBa31719,1
47919,HaSe21173,HaSe21173,3
42008,SoBa31681,SoBa31681,1
8377,AkRu03515,AkRu03515,9
24350,KiRu26004,KiRu26004,3
24414,KiRu26004,KiRu26004,3
24491,KiRu26004,KiRu26004,3
24515,KiRu26004,KiRu26004,3
24528,KiRu26004,KiRu26004,3
24696,KiRu26004,KiRu26004,3
24785,KiRu26004,KiRu26004,3
24840,KiRu26004,KiRu26004,3
27990,SoIl32610,SoIl32610,9
7912,KiMr24590,KiMr24590,2
31401,AmRu15533,AmRu15533,3
30408,AmRu14792,AmRu14792,4
52505,KiIs23570,KiIs23570,2
50024,KiRu28181,KiRu28181,1
49061,AkRu04779,AkRu04779,0
20804,HaDj16730,HaDj16730,1
4106,SoRu36270,SoRu36270,0
58262,AkLu01920,AkLu01920,9
43412,AkRu03848,AkRu03848,3
43436,AkRu03848,AkRu03848,3
43461,AkRu03848,AkRu03848,3
43473,AkRu03848,AkRu03848,3
43571,AkRu03848,AkRu03848,3
43657,AkRu03848,AkRu03848,3
43711,AkRu03848,AkRu03848,3
43843,AkRu03848,AkRu03848,3
22885,HaSe21058,HaSe21058,3
44884,KiRu27251,KiRu27251,3
45010,KiRu27251,KiRu27251,3
45075,KiRu27251,KiRu27251,3
45204,KiRu27251,KiRu27251,3
45296,KiRu27251,KiRu27251,3
45318,KiRu27251,KiRu27251,3
45348,KiRu27251,KiRu27251,3
45376,KiRu27251,KiRu27251,3
1780,HaRu18859,HaRu18859,7
56150,SoBa31693,SoBa31693,2
23530,AmRu15846,AmRu15846,2
49442,AkRu07599,AkRu07599,7
54753,SoIl32539,SoIl32539,2
43208,KiIs24129,KiIs24129,1
32684,KiRu29410,KiRu29410,5
32758,KiRu29410,KiRu29410,5
32785,KiRu29410,KiRu29410,5
32805,KiRu29410,KiRu29410,5
32891,KiRu29410,KiRu29410,5
32892,KiRu29410,KiRu29410,5
33011,KiRu29410,KiRu29410,5
33096,KiRu29410,KiRu29410,5
6901,AmRu13398,AmRu13398,2
33709,AmRu14768,AmRu14768,9
12588,HaZa21689,HaZa21689,1
24797,AkLu02500,AkLu02500,3
29132,KiMr24607,KiMr24607,2
17701,AkLu02190,AkLu02190,4
44263,KiHa23086,KiHa23086,3
16962,SoRu37253,SoRu37253,4
17030,SoRu37253,SoRu37253,4
17056,SoRu37253,SoRu37253,4
17140,SoRu37253,SoRu37253,4
17217,SoRu37253,SoRu37253,4
17227,SoRu37253,SoRu37253,4
17302,SoRu37253,SoRu37253,4
17316,SoRu37253,SoRu37253,4
26189,AkRu06420,AkRu06420,3
37283,KiIs23885,KiIs23885,1
54955,SoRu35094,SoRu35094,9
47667,AkRu05925,AkRu05925,4
16291,KiRu26556,KiRu26556,2
42391,KiRu26696,KiRu26696,1
47908,AmRu14615,AmRu14615,3
8775,AkRu04588,AkRu04588,6
20755,SoRu34723,SoRu34723,4
20832,SoRu34723,SoRu34723,4
20854,SoRu34723,SoRu34723,4
20892,SoRu34723,SoRu34723,4
20949,SoRu34723,SoRu34723,4
21049,SoRu34723,SoRu34723,4
21110,SoRu34723,SoRu34723,4
21271,SoRu34723,SoRu34723,4
12942,AkRu05407,AkRu05407,9
19718,KiRu26564,KiRu26564,9
46802,AmRu14446,AmRu14446,9
40356,HaZa21660,HaZa21660,1
3538,KiRu26247,KiRu26247,3
41594,AmRu13777,AmRu13777,9
11298,KiRu27156,KiRu27156,9
21864,HaRu19549,HaRu19549,1
25316,KiHa23378,KiHa23378,2
36270,AkKi01484,AkKi01484,3
32911,AmPw12289,AmPw12289,9
22846,KiZu30761,KiZu30761,4
37457,AkRu07310,AkRu07310,9
26265,AkRu07396,AkRu07396,2
22323,KiMr25130,KiMr25130,2
34194,AmRu13981,AmRu13981,3
41661,AkRu03712,AkRu03712,3
51372,HaRu20772,HaRu20772,1
50054,SoRu39481,SoRu39481,9
35531,SoIl32694,SoIl32694,9
59790,AmPw12413,AmPw12413,5
14447,AmDa11919,AmDa11919,3
14520,AmDa11919,AmDa11919,3
14646,AmDa11919,AmDa11919,3
14751,AmDa11919,AmDa11919,3
14847,AmDa11919,AmDa11919,3
14870,AmDa11919,AmDa11919,3
14905,AmDa11919,AmDa11919,3
14913,AmDa11919,AmDa11919,3
30389,AkRu03027,AkRu03027,3
30431,AkRu03027,AkRu03027,3
30461,AkRu03027,AkRu03027,3
30467,AkRu03027,AkRu03027,3
30622,AkRu03027,AkRu03027,3
30639,AkRu03027,AkRu03027,3
30726,AkRu03027,AkRu03027,3
30779,AkRu03027,AkRu03027,3
37406,AkHa00632,AkHa00632,3
32826,KiAm22274,KiAm22274,2
58866,AkKi01267,AkKi01267,9
36031,AmAm09592,AmAm09592,9
7637,AmPw12766,AmPw12766,3
9824,AmRu15057,AmRu15057,2
17359,HaSe21006,HaSe21006,3
5339,SoRu37970,SoRu37970,2
23771,AkRu08552,AkRu08552,3
29816,SoRu36209,SoRu36209,1
7164,AkRu03630,AkRu03630,7
5406,HaRu17764,HaRu17764,0
14413,SoRu37008,SoRu37008,3
29311,AmAm09794,AmAm09794,2
52882,KiRu29794,KiRu29794,3
29443,HaDe16581,HaDe16581,1
51526,KiRu26207,KiRu26207,9
45247,KiAm22626,KiAm22626,1
9734,AmRu15704,AmRu15704,2
59814,SoRu36586,SoRu36586,1
48362,AkHa00779,AkHa00779,3
48856,SoRu34876,SoRu34876,3
48872,SoRu34876,SoRu34876,3
48944,SoRu34876,SoRu34876,3
48966,SoRu34876,SoRu34876,3
48977,SoRu34876,SoRu34876,3
49055,SoRu34876,SoRu34876,3
49144,SoRu34876,SoRu34876,3
49222,SoRu34876,SoRu34876,3
29077,KiHa23010,KiHa23010,1
47227,AmRu14245,AmRu14245,9
24269,SoBa31739,SoBa31739,3
28053,SoRu37471,SoRu37471,9
16966,HaRu20392,HaRu20392,4
694,KiRu27220,KiRu27220,3
46320,AkRu03641,AkRu03641,2
20781,AkRu05864,AkRu05864,3
43236,KiMr24512,KiMr24512,1
14819,AkRu06015,AkRu06015,2
26090,HaDe16405,HaDe16405,1
3454,SoRu34678,SoRu34678,2
24825,SoRu35092,SoRu35092,0
5770,AkRu04237,AkRu04237,3
32080,SoRu36345,SoRu36345,3
32156,SoRu36345,SoRu36345,3
32230,SoRu36345,SoRu36345,3
32313,SoRu36345,SoRu36345,3
32328,SoRu36345,SoRu36345,3
32359,SoRu36345,SoRu36345,3
32529,SoRu36345,SoRu36345,3
32613,SoRu36345,SoRu36345,3
29970,SoRu34954,SoRu34954,6
34361,AkRu05338,AkRu05338,1
35358,KiHa23446,KiHa23446,9
27371,KiHa22779,KiHa22779,2
47390,SoKo33339,SoKo33339,3
14521,SoRu36597,SoRu36597,1
12721,HaRu18505,HaRu18505,2
29683,AmPw12411,AmPw12411,9
34365,SoCh32036,SoCh32036,9
4139,SoRu38172,SoRu38172,0
28334,AmRu15053,AmRu15053,9
49082,KiZu30932,KiZu30932,9
8186,KiAm22092,KiAm22092,9
58184,AkRu05095,AkRu05095,2
59743,AmPw12305,AmPw12305,9
3681,AkRu04599,AkRu04599,9
50505,SoRu37925,SoRu37925,3
33059,AkRu03951,AkRu03951,2
40688,AkRu08194,AkRu08194,5
40768,AkRu08194,AkRu08194,5
40792,AkRu08194,AkRu08194,5
40873,AkRu08194,AkRu08194,5
40938,AkRu08194,AkRu08194,5
40958,AkRu08194,AkRu08194,5
41071,AkRu08194,AkRu08194,5
41182,AkRu08194,AkRu08194,5
41921,KiRu26177,KiRu26177,2
26218,KiRu25895,KiRu25895,1
28974,SoRu37119,SoRu37119,9
59649,SoKo33426,SoKo33426,1
6479,KiRu25386,KiRu25386,2
17576,AkHa00694,AkHa00694,9
51450,AmRu13271,AmRu13271,9
27835,AkRu05601,AkRu05601,1
22347,AkRu08142,AkRu08142,1
22580,SoIl32529,SoIl32529,2
33282,AkRu05172,AkRu05172,6
22369,AmRu13829,AmRu13829,9
7108,KiIs23562,KiIs23562,1
3179,KiRu29147,KiRu29147,0
38161,KiRu30676,KiRu30676,2
35329,SoRu37941,SoRu37941,9
45192,AkRu04619,AkRu04619,3
26566,SoRu38045,SoRu38045,9
7548,SoIl32770,SoIl32770,0
28644,KiRu29170,KiRu29170,9
17466,HaYa21619,HaYa21619,2
51120,AkRu06874,AkRu06874,4
31671,SoRu38873,SoRu38873,0
48180,KiIs23489,KiIs23489,9
55013,HaRu19495,HaRu19495,3
52107,KiRu30328,KiRu30328,0
53541,HaAm16281,HaAm16281,2
55804,KiAm22340,KiAm22340,2
14540,KiRu28260,KiRu28260,1
50159,SoRu38872,SoRu38872,0
6491,KiMr25227,KiMr25227,3
6503,KiMr25227,KiMr25227,3
6647,KiMr25227,KiMr25227,3
6703,KiMr25227,KiMr25227,3
6792,KiMr25227,KiMr25227,3
6844,KiMr25227,KiMr25227,3
6859,KiMr25227,KiMr25227,3
6868,KiMr25227,KiMr25227,3
51143,AmAm09733,AmAm09733,9
3400,KiRu29712,KiRu29712,1
58887,KiRu25555,KiRu25555,2
42437,KiIs23699,KiIs23699,3
33146,KiHa23050,KiHa23050,1
6322,SoBa31449,SoBa31449,3
39520,HaRu18307,HaRu18307,1
6234,AkRu07225,AkRu07225,5
6371,AkRu07225,AkRu07225,5
6400,AkRu07225,AkRu07225,5
6413,AkRu07225,AkRu07225,5
6494,AkRu07225,AkRu07225,5
6528,AkRu07225,AkRu07225,5
6590,AkRu07225,AkRu07225,5
6670,AkRu07225,AkRu07225,5
2416,AmRu15786,AmRu15786,2
46000,AmRu13306,AmRu13306,7
20509,HaSe21050,HaSe21050,3
35863,KiRu27102,KiRu27102,0
29906,SoMa33787,SoMa33787,0
50964,AmRu15121,AmRu15121,3
52429,HaDj16824,HaDj16824,1
35093,SoRu34823,SoRu34823,3
33591,AkRu08262,AkRu08262,2
765,AkRu05433,AkRu05433,2
47448,AmRu14755,AmRu14755,2
38723,KiRu30271,KiRu30271,3
59190,KiRu26549,KiRu26549,3
59251,KiRu26549,KiRu26549,3
59382,KiRu26549,KiRu26549,3
59467,KiRu26549,KiRu26549,3
59573,KiRu26549,KiRu26549,3
59594,KiRu26549,KiRu26549,3
59615,KiRu26549,KiRu26549,3
59646,KiRu26549,KiRu26549,3
31496,AmAb09168,AmAb09168,9
10527,SoIl32854,SoIl32854,2
36983,AkRu06786,AkRu06786,7
25787,SoKo33185,SoKo33185,9
13969,AkKi00951,AkKi00951,9
27524,AkRu08508,AkRu08508,5
27574,AkRu08508,AkRu08508,5
27659,AkRu08508,AkRu08508,5
27668,AkRu08508,AkRu08508,5
27690,AkRu08508,AkRu08508,5
27772,AkRu08508,AkRu08508,5
27916,AkRu08508,AkRu08508,5
27977,AkRu08508,AkRu08508,5
45008,KiRu29639,KiRu29639,1
34261,AmAb09099,AmAb09099,6
50706,KiRu27782,KiRu27782,3
31908,AmAs10172,AmAs10172,9
22399,KiRu27550,KiRu27550,2
6775,KiAm22330,KiAm22330,1
38660,HaRu17037,HaRu17037,2
57332,KiRu29105,KiRu29105,3
28685,AkRu05017,AkRu05017,2
23064,AmPw12557,AmPw12557,9
27260,AkRu04780,AkRu04780,1
22456,AkRu08372,AkRu08372,2
11962,KiRu29329,KiRu29329,0
24249,KiRu30206,KiRu30206,1
21392,AkHa00311,AkHa00311,9
53113,AkRu07748,AkRu07748,2
50907,SoRu36472,SoRu36472,0
43349,SoRu36087,SoRu36087,6
23377,AmAm09911,AmAm09911,3
57671,AkRu03076,AkRu03076,3
35324,AkRu05226,AkRu05226,0
30320,KiIs24171,KiIs24171,9
19309,KiRu27696,KiRu27696,0
1651,SoMa33703,SoMa33703,3
42468,AmRu13824,AmRu13824,9
35846,HaRu20466,HaRu20466,9
27441,KiRu28556,KiRu28556,4
28583,SoIl32705,SoIl32705,9
832,KiHa23204,KiHa23204,9
19349,AmAm09795,AmAm09795,9
16383,AkRu07719,AkRu07719,3
50309,AkRu07237,AkRu07237,3
57997,KiMr24455,KiMr24455,0
12886,AkRu03585,AkRu03585,2
19027,AkRu04174,AkRu04174,2
16445,SoRu36121,SoRu36121,6
53715,KiHa23172,KiHa23172,1
46555,KiRu27384,KiRu27384,2
22921,KiHa22701,KiHa22701,9
23328,KiMr24919,KiMr24919,1
49531,SoRu38080,SoRu38080,3
49597,SoRu38080,SoRu38080,3
49711,SoRu38080,SoRu38080,3
49788,SoRu38080,SoRu38080,3
49818,SoRu38080,SoRu38080,3
49826,SoRu38080,SoRu38080,3
49914,SoRu38080,SoRu38080,3
49957,SoRu38080,SoRu38080,3
23715,HaRu20005,HaRu20005,1
12808,AkHa00654,AkHa00654,1
48834,HaRu18672,HaRu18672,2
57532,AmRu15194,AmRu15194,2
9420,SoRu39495,SoRu39495,1
41999,KiRu27083,KiRu27083,9
3841,AmRu14113,AmRu14113,2
34517,AmAm09737,AmAm09737,0
55077,HaRu17590,HaRu17590,9
13846,KiAm22420,KiAm22420,2
34833,AkKi01256,AkKi01256,1
46546,AmBe11100,AmBe11100,3
46624,AmBe11100,AmBe11100,3
46695,AmBe11100,AmBe11100,3
46728,AmBe11100,AmBe11100,3
46769,AmBe11100,AmBe11100,3
46900,AmBe11100,AmBe11100,3
46904,AmBe11100,AmBe11100,3
47016,AmBe11100,AmBe11100,3
22381,KiRu30293,KiRu30293,0
26483,AkLu02038,AkLu02038,9
55745,AkLu02568,AkLu02568,1
18463,KiRu28718,KiRu28718,1
31017,KiZu30813,KiZu30813,3
34298,AmRu14214,AmRu14214,3
25800,KiRu27948,KiRu27948,3
25843,KiRu27948,KiRu27948,3
25866,KiRu27948,KiRu27948,3
25960,KiRu27948,KiRu27948,3
25974,KiRu27948,KiRu27948,3
26091,KiRu27948,KiRu27948,3
26179,KiRu27948,KiRu27948,3
26273,KiRu27948,KiRu27948,3
6985,HaRu20508,HaRu20508,5
7021,HaRu20508,HaRu20508,5
7180,HaRu20508,HaRu20508,5
7253,HaRu20508,HaRu20508,5
7279,HaRu20508,HaRu20508,5
7298,HaRu20508,HaRu20508,5
7368,HaRu20508,HaRu20508,5
7489,HaRu20508,HaRu20508,5
3351,SoRu36101,SoRu36101,3
3489,SoRu36101,SoRu36101,3
3562,SoRu36101,SoRu36101,3
3590,SoRu36101,SoRu36101,3
3702,SoRu36101,SoRu36101,3
3718,SoRu36101,SoRu36101,3
3793,SoRu36101,SoRu36101,3
3835,SoRu36101,SoRu36101,3
23668,KiZu30864,KiZu30864,4
125,KiRu26713,KiRu26713,3
38814,KiAm22323,KiAm22323,2
31165,HaDe16546,HaDe16546,1
94,SoRu39347,SoRu39347,2
33277,AkRu07586,AkRu07586,2
17929,SoRu39544,SoRu39544,0
56904,SoMa33577,SoMa33577,9
11025,HaRu19698,HaRu19698,1
59838,AkRu02883,AkRu02883,0
28845,KiRu30443,KiRu30443,3
28999,KiRu30443,KiRu30443,3
29018,KiRu30443,KiRu30443,3
29057,KiRu30443,KiRu30443,3
29155,KiRu30443,KiRu30443,3
29244,KiRu30443,KiRu30443,3
29329,KiRu30443,KiRu30443,3
29425,KiRu30443,KiRu30443,3
35606,AkRu08933,AkRu08933,0
4912,KiRu28816,KiRu28816,9
28869,AkHa00053,AkHa00053,9
51704,KiAm21971,KiAm21971,1
42455,KiRu25882,KiRu25882,2
19939,AkRu06359,AkRu06359,2
57001,HaSe20888,HaSe20888,9
40862,AkKi01145,AkKi01145,9
55442,SoRu38392,SoRu38392,0
20163,SoRu38401,SoRu38401,2
47958,KiRu29042,KiRu29042,1
9017,HaDj16868,HaDj16868,2
52209,AmRu12830,AmRu12830,9
14830,SoRu36944,SoRu36944,3
14859,SoRu36944,SoRu36944,3
14886,SoRu36944,SoRu36944,3
14996,SoRu36944,SoRu36944,3
15069,SoRu36944,SoRu36944,3
15115,SoRu36944,SoRu36944,3
15205,SoRu36944,SoRu36944,3
15273,SoRu36944,SoRu36944,3
58345,AmRu13830,AmRu13830,3
58418,AmRu13830,AmRu13830,3
58565,AmRu13830,AmRu13830,3
58580,AmRu13830,AmRu13830,3
58683,AmRu13830,AmRu13830,3
58715,AmRu13830,AmRu13830,3
58732,AmRu13830,AmRu13830,3
58779,AmRu13830,AmRu13830,3
12792,HaDj16797,HaDj16797,2
36401,AkHa00296,AkHa00296,3
41312,AmRu13074,AmRu13074,9
15552,AkRu02698,AkRu02698,5
15644,AkRu02698,AkRu02698,5
15759,AkRu02698,AkRu02698,5
15770,AkRu02698,AkRu02698,5
15809,AkRu02698,AkRu02698,5
15901,AkRu02698,AkRu02698,5
15912,AkRu02698,AkRu02698,5
16027,AkRu02698,AkRu02698,5
51603,KiMr25202,KiMr25202,3
9898,AkRu08635,AkRu08635,1
55966,KiAm22216,KiAm22216,2
44163,HaRu17292,HaRu17292,3
44301,HaRu17292,HaRu17292,3
44326,HaRu17292,HaRu17292,3
44359,HaRu17292,HaRu17292,3
44377,HaRu17292,HaRu17292,3
44475,HaRu17292,HaRu17292,3
44588,HaRu17292,HaRu17292,3
44720,HaRu17292,HaRu17292,3
8454,SoKo33116,SoKo33116,0
22015,KiRu27994,KiRu27994,6
23126,AmRu14223,AmRu14223,1
3535,KiRu29693,KiRu29693,2
2295,AmRu13370,AmRu13370,9
57453,AkRu03507,AkRu03507,2
53726,KiRu28198,KiRu28198,0
42097,KiZu31076,KiZu31076,3
548,SoKo33490,SoKo33490,3
55321,AkRu08391,AkRu08391,5
55357,AkRu08391,AkRu08391,5
55423,AkRu08391,AkRu08391,5
55536,AkRu08391,AkRu08391,5
55571,AkRu08391,AkRu08391,5
